"month","day","day_of_year","weekday_status","hour","load"
8,31,243,0,8,0
8,31,243,0,9,0
8,31,243,0,10,4
8,31,243,0,11,4
8,31,243,0,12,4
8,31,243,0,13,4
8,31,243,0,14,4
8,31,243,0,15,4
8,31,243,0,16,0
8,31,243,0,17,0
8,31,243,0,18,0
8,31,243,0,19,4
8,31,243,0,20,4
8,31,243,0,21,4
8,31,243,0,22,4
8,31,243,0,23,4
9,1,244,0,0,4
9,1,244,0,1,4
9,1,244,0,2,4
9,1,244,0,3,4
9,1,244,0,4,0
9,1,244,0,5,0
9,1,244,0,6,0
9,1,244,0,7,0
9,1,244,0,8,0
9,1,244,0,9,0
9,1,244,0,10,4
9,1,244,0,11,4
9,1,244,0,12,4
9,1,244,0,13,4
9,1,244,0,14,4
9,1,244,0,15,4
9,1,244,0,16,0
9,1,244,0,17,0
9,1,244,0,18,0
9,1,244,0,19,4
9,1,244,0,20,4
9,1,244,0,21,4
9,1,244,0,22,4
9,1,244,0,23,4
9,2,245,1,0,4
9,2,245,1,1,4
9,2,245,1,2,4
9,2,245,1,3,4
9,2,245,1,4,0
9,2,245,1,5,0
9,2,245,1,6,0
9,2,245,1,7,0
9,2,245,1,8,0
9,2,245,1,9,0
9,2,245,1,10,4
9,2,245,1,11,4
9,2,245,1,12,4
9,2,245,1,13,4
9,2,245,1,14,4
9,2,245,1,15,4
9,2,245,1,16,0
9,2,245,1,17,0
9,2,245,1,18,0
9,2,245,1,19,4
9,2,245,1,20,4
9,2,245,1,21,4
9,2,245,1,22,4
9,2,245,1,23,4
9,3,246,1,0,4
9,3,246,1,1,4
9,3,246,1,2,4
9,3,246,1,3,4
9,3,246,1,4,0
9,3,246,1,5,0
9,3,246,1,6,0
9,3,246,1,7,0
9,3,246,1,8,0
9,3,246,1,9,0
9,3,246,1,10,4
9,3,246,1,11,4
9,3,246,1,12,4
9,3,246,1,13,4
9,3,246,1,14,4
9,3,246,1,15,4
9,3,246,1,16,0
9,3,246,1,17,0
9,3,246,1,18,0
9,3,246,1,19,4
9,3,246,1,20,4
9,3,246,1,21,4
9,3,246,1,22,4
9,3,246,1,23,4
9,4,247,1,0,4
9,4,247,1,1,4
9,4,247,1,2,4
9,4,247,1,3,4
9,4,247,1,4,0
9,4,247,1,5,0
9,4,247,1,6,0
9,4,247,1,7,0
9,4,247,1,8,0
9,4,247,1,9,0
9,4,247,1,10,4
9,4,247,1,11,4
9,4,247,1,12,4
9,4,247,1,13,4
9,4,247,1,14,4
9,4,247,1,15,4
9,4,247,1,16,0
9,4,247,1,17,0
9,4,247,1,18,0
9,4,247,1,19,4
9,4,247,1,20,4
9,4,247,1,21,4
9,4,247,1,22,4
9,4,247,1,23,4
9,5,248,1,0,4
9,5,248,1,1,4
9,5,248,1,2,4
9,5,248,1,3,4
9,5,248,1,4,0
9,5,248,1,5,0
9,5,248,1,6,0
9,5,248,1,7,0
9,5,248,1,8,0
9,5,248,1,9,0
9,5,248,1,10,4
9,5,248,1,11,4
9,5,248,1,12,4
9,5,248,1,13,4
9,5,248,1,14,4
9,5,248,1,15,4
9,5,248,1,16,0
9,5,248,1,17,0
9,5,248,1,18,0
9,5,248,1,19,4
9,5,248,1,20,4
9,5,248,1,21,4
9,5,248,1,22,4
9,5,248,1,23,4
9,6,249,1,0,4
9,6,249,1,1,4
9,6,249,1,2,4
9,6,249,1,3,4
9,6,249,1,4,0
9,6,249,1,5,0
9,6,249,1,6,0
9,6,249,1,7,0
9,6,249,1,8,0
9,6,249,1,9,0
9,6,249,1,10,4
9,6,249,1,11,4
9,6,249,1,12,4
9,6,249,1,13,4
9,6,249,1,14,4
9,6,249,1,15,4
9,6,249,1,16,0
9,6,249,1,17,0
9,6,249,1,18,0
9,6,249,1,19,4
9,6,249,1,20,4
9,6,249,1,21,4
9,6,249,1,22,4
9,6,249,1,23,4
9,7,250,0,0,4
9,7,250,0,1,4
9,7,250,0,2,4
9,7,250,0,3,4
9,7,250,0,4,0
9,7,250,0,5,0
9,7,250,0,6,0
9,7,250,0,7,0
9,7,250,0,8,0
9,7,250,0,9,0
9,7,250,0,10,4
9,7,250,0,11,4
9,7,250,0,12,4
9,7,250,0,13,4
9,7,250,0,14,4
9,7,250,0,15,4
9,7,250,0,16,0
9,7,250,0,17,0
9,7,250,0,18,0
9,7,250,0,19,4
9,7,250,0,20,4
9,7,250,0,21,4
9,7,250,0,22,4
9,7,250,0,23,4
9,8,251,0,0,4
9,8,251,0,1,4
9,8,251,0,2,4
9,8,251,0,3,4
9,8,251,0,4,0
9,8,251,0,5,0
9,8,251,0,6,0
9,8,251,0,7,0
9,8,251,0,8,0
9,8,251,0,9,0
9,8,251,0,10,4
9,8,251,0,11,4
9,8,251,0,12,4
9,8,251,0,13,4
9,8,251,0,14,4
9,8,251,0,15,4
9,8,251,0,16,0
9,8,251,0,17,0
9,8,251,0,18,0
9,8,251,0,19,4
9,8,251,0,20,4
9,8,251,0,21,4
9,8,251,0,22,4
9,8,251,0,23,4
9,9,252,1,0,4
9,9,252,1,1,4
9,9,252,1,2,4
9,9,252,1,3,4
9,9,252,1,4,0
9,9,252,1,5,0
9,9,252,1,6,0
9,9,252,1,7,0
9,9,252,1,8,0
9,9,252,1,9,0
9,9,252,1,10,4
9,9,252,1,11,4
9,9,252,1,12,4
9,9,252,1,13,4
9,9,252,1,14,4
9,9,252,1,15,4
9,9,252,1,16,0
9,9,252,1,17,0
9,9,252,1,18,0
9,9,252,1,19,4
9,9,252,1,20,4
9,9,252,1,21,4
9,9,252,1,22,4
9,9,252,1,23,4
9,10,253,1,0,4
9,10,253,1,1,4
9,10,253,1,2,4
9,10,253,1,3,4
9,10,253,1,4,0
9,10,253,1,5,0
9,10,253,1,6,0
9,10,253,1,7,0
9,10,253,1,8,0
9,10,253,1,9,0
9,10,253,1,10,4
9,10,253,1,11,4
9,10,253,1,12,4
9,10,253,1,13,4
9,10,253,1,14,4
9,10,253,1,15,4
9,10,253,1,16,0
9,10,253,1,17,0
9,10,253,1,18,0
9,10,253,1,19,4
9,10,253,1,20,4
9,10,253,1,21,4
9,10,253,1,22,4
9,10,253,1,23,4
9,11,254,1,0,4
9,11,254,1,1,4
9,11,254,1,2,4
9,11,254,1,3,4
9,11,254,1,4,0
9,11,254,1,5,0
9,11,254,1,6,0
9,11,254,1,7,0
9,11,254,1,8,0
9,11,254,1,9,0
9,11,254,1,10,4
9,11,254,1,11,4
9,11,254,1,12,4
9,11,254,1,13,4
9,11,254,1,14,4
9,11,254,1,15,4
9,11,254,1,16,0
9,11,254,1,17,0
9,11,254,1,18,0
9,11,254,1,19,4
9,11,254,1,20,4
9,11,254,1,21,4
9,11,254,1,22,4
9,11,254,1,23,4
9,12,255,1,0,4
9,12,255,1,1,4
9,12,255,1,2,4
9,12,255,1,3,4
9,12,255,1,4,0
9,12,255,1,5,0
9,12,255,1,6,0
9,12,255,1,7,0
9,12,255,1,8,0
9,12,255,1,9,0
9,12,255,1,10,4
9,12,255,1,11,4
9,12,255,1,12,4
9,12,255,1,13,4
9,12,255,1,14,4
9,12,255,1,15,4
9,12,255,1,16,0
9,12,255,1,17,0
9,12,255,1,18,0
9,12,255,1,19,4
9,12,255,1,20,4
9,12,255,1,21,4
9,12,255,1,22,4
9,12,255,1,23,4
9,13,256,1,0,4
9,13,256,1,1,4
9,13,256,1,2,4
9,13,256,1,3,4
9,13,256,1,4,0
9,13,256,1,5,0
9,13,256,1,6,0
9,13,256,1,7,0
9,13,256,1,8,0
9,13,256,1,9,0
9,13,256,1,10,4
9,13,256,1,11,4
9,13,256,1,12,4
9,13,256,1,13,4
9,13,256,1,14,4
9,13,256,1,15,4
9,13,256,1,16,0
9,13,256,1,17,0
9,13,256,1,18,0
9,13,256,1,19,4
9,13,256,1,20,4
9,13,256,1,21,4
9,13,256,1,22,4
9,13,256,1,23,4
9,14,257,0,0,4
9,14,257,0,1,4
9,14,257,0,2,4
9,14,257,0,3,4
9,14,257,0,4,0
9,14,257,0,5,0
9,14,257,0,6,0
9,14,257,0,7,0
9,14,257,0,8,0
9,14,257,0,9,0
9,14,257,0,10,4
9,14,257,0,11,4
9,14,257,0,12,4
9,14,257,0,13,4
9,14,257,0,14,4
9,14,257,0,15,4
9,14,257,0,16,0
9,14,257,0,17,0
9,14,257,0,18,0
9,14,257,0,19,4
9,14,257,0,20,4
9,14,257,0,21,4
9,14,257,0,22,4
9,14,257,0,23,4
9,15,258,0,0,4
9,15,258,0,1,4
9,15,258,0,2,4
9,15,258,0,3,4
9,15,258,0,4,0
9,15,258,0,5,0
9,15,258,0,6,0
9,15,258,0,7,0
9,15,258,0,8,0
9,15,258,0,9,0
9,15,258,0,10,4
9,15,258,0,11,4
9,15,258,0,12,4
9,15,258,0,13,4
9,15,258,0,14,4
9,15,258,0,15,4
9,15,258,0,16,0
9,15,258,0,17,0
9,15,258,0,18,0
9,15,258,0,19,4
9,15,258,0,20,4
9,15,258,0,21,4
9,15,258,0,22,4
9,15,258,0,23,4
9,16,259,1,0,4
9,16,259,1,1,4
9,16,259,1,2,4
9,16,259,1,3,4
9,16,259,1,4,0
9,16,259,1,5,0
9,16,259,1,6,0
9,16,259,1,7,0
9,16,259,1,8,0
9,16,259,1,9,0
9,16,259,1,10,4
9,16,259,1,11,4
9,16,259,1,12,4
9,16,259,1,13,4
9,16,259,1,14,4
9,16,259,1,15,4
9,16,259,1,16,0
9,16,259,1,17,0
9,16,259,1,18,0
9,16,259,1,19,4
9,16,259,1,20,4
9,16,259,1,21,4
9,16,259,1,22,4
9,16,259,1,23,4
9,17,260,1,0,4
9,17,260,1,1,4
9,17,260,1,2,4
9,17,260,1,3,4
9,17,260,1,4,0
9,17,260,1,5,0
9,17,260,1,6,0
9,17,260,1,7,0
9,17,260,1,8,0
9,17,260,1,9,0
9,17,260,1,10,4
9,17,260,1,11,4
9,17,260,1,12,4
9,17,260,1,13,4
9,17,260,1,14,4
9,17,260,1,15,4
9,17,260,1,16,0
9,17,260,1,17,0
9,17,260,1,18,0
9,17,260,1,19,4
9,17,260,1,20,4
9,17,260,1,21,4
9,17,260,1,22,4
9,17,260,1,23,4
9,18,261,1,0,4
9,18,261,1,1,4
9,18,261,1,2,4
9,18,261,1,3,4
9,18,261,1,4,0
9,18,261,1,5,0
9,18,261,1,6,0
9,18,261,1,7,0
9,18,261,1,8,0
9,18,261,1,9,0
9,18,261,1,10,4
9,18,261,1,11,4
9,18,261,1,12,4
9,18,261,1,13,4
9,18,261,1,14,4
9,18,261,1,15,4
9,18,261,1,16,0
9,18,261,1,17,0
9,18,261,1,18,0
9,18,261,1,19,4
9,18,261,1,20,4
9,18,261,1,21,4
9,18,261,1,22,4
9,18,261,1,23,4
9,19,262,1,0,4
9,19,262,1,1,4
9,19,262,1,2,4
9,19,262,1,3,4
9,19,262,1,4,0
9,19,262,1,5,0
9,19,262,1,6,0
9,19,262,1,7,0
9,19,262,1,8,0
9,19,262,1,9,0
9,19,262,1,10,4
9,19,262,1,11,4
9,19,262,1,12,4
9,19,262,1,13,4
9,19,262,1,14,4
9,19,262,1,15,4
9,19,262,1,16,0
9,19,262,1,17,0
9,19,262,1,18,0
9,19,262,1,19,4
9,19,262,1,20,4
9,19,262,1,21,4
9,19,262,1,22,4
9,19,262,1,23,4
9,20,263,1,0,4
9,20,263,1,1,4
9,20,263,1,2,4
9,20,263,1,3,4
9,20,263,1,4,0
9,20,263,1,5,0
9,20,263,1,6,0
9,20,263,1,7,0
9,20,263,1,8,0
9,20,263,1,9,0
9,20,263,1,10,4
9,20,263,1,11,4
9,20,263,1,12,4
9,20,263,1,13,4
9,20,263,1,14,4
9,20,263,1,15,4
9,20,263,1,16,0
9,20,263,1,17,0
9,20,263,1,18,0
9,20,263,1,19,4
9,20,263,1,20,4
9,20,263,1,21,4
9,20,263,1,22,4
9,20,263,1,23,4
9,21,264,0,0,4
9,21,264,0,1,4
9,21,264,0,2,4
9,21,264,0,3,4
9,21,264,0,4,0
9,21,264,0,5,0
9,21,264,0,6,0
9,21,264,0,7,0
9,21,264,0,8,0
9,21,264,0,9,0
9,21,264,0,10,4
9,21,264,0,11,4
9,21,264,0,12,4
9,21,264,0,13,4
9,21,264,0,14,4
9,21,264,0,15,4
9,21,264,0,16,0
9,21,264,0,17,0
9,21,264,0,18,0
9,21,264,0,19,4
9,21,264,0,20,4
9,21,264,0,21,4
9,21,264,0,22,4
9,21,264,0,23,4
9,22,265,0,0,4
9,22,265,0,1,4
9,22,265,0,2,4
9,22,265,0,3,4
9,22,265,0,4,0
9,22,265,0,5,0
9,22,265,0,6,0
9,22,265,0,7,0
9,22,265,0,8,0
9,22,265,0,9,0
9,22,265,0,10,4
9,22,265,0,11,4
9,22,265,0,12,4
9,22,265,0,13,4
9,22,265,0,14,4
9,22,265,0,15,4
9,22,265,0,16,0
9,22,265,0,17,0
9,22,265,0,18,0
9,22,265,0,19,4
9,22,265,0,20,4
9,22,265,0,21,4
9,22,265,0,22,4
9,22,265,0,23,4
9,23,266,1,0,4
9,23,266,1,1,4
9,23,266,1,2,4
9,23,266,1,3,4
9,23,266,1,4,0
9,23,266,1,5,0
9,23,266,1,6,0
9,23,266,1,7,0
9,23,266,1,8,0
9,23,266,1,9,0
9,23,266,1,10,4
9,23,266,1,11,4
9,23,266,1,12,4
9,23,266,1,13,4
9,23,266,1,14,4
9,23,266,1,15,4
9,23,266,1,16,0
9,23,266,1,17,0
9,23,266,1,18,0
9,23,266,1,19,4
9,23,266,1,20,4
9,23,266,1,21,4
9,23,266,1,22,4
9,23,266,1,23,4
9,24,267,1,0,4
9,24,267,1,1,4
9,24,267,1,2,4
9,24,267,1,3,4
9,24,267,1,4,0
9,24,267,1,5,0
9,24,267,1,6,0
9,24,267,1,7,0
9,24,267,1,8,0
9,24,267,1,9,0
9,24,267,1,10,4
9,24,267,1,11,4
9,24,267,1,12,4
9,24,267,1,13,4
9,24,267,1,14,4
9,24,267,1,15,4
9,24,267,1,16,0
9,24,267,1,17,0
9,24,267,1,18,0
9,24,267,1,19,4
9,24,267,1,20,4
9,24,267,1,21,4
9,24,267,1,22,4
9,24,267,1,23,4
9,25,268,1,0,4
9,25,268,1,1,4
9,25,268,1,2,4
9,25,268,1,3,4
9,25,268,1,4,0
9,25,268,1,5,0
9,25,268,1,6,0
9,25,268,1,7,0
9,25,268,1,8,0
9,25,268,1,9,0
9,25,268,1,10,4
9,25,268,1,11,4
9,25,268,1,12,4
9,25,268,1,13,4
9,25,268,1,14,4
9,25,268,1,15,4
9,25,268,1,16,0
9,25,268,1,17,0
9,25,268,1,18,0
9,25,268,1,19,4
9,25,268,1,20,4
9,25,268,1,21,4
9,25,268,1,22,4
9,25,268,1,23,4
9,26,269,1,0,4
9,26,269,1,1,4
9,26,269,1,2,4
9,26,269,1,3,4
9,26,269,1,4,0
9,26,269,1,5,0
9,26,269,1,6,0
9,26,269,1,7,0
9,26,269,1,8,0
9,26,269,1,9,0
9,26,269,1,10,4
9,26,269,1,11,4
9,26,269,1,12,4
9,26,269,1,13,4
9,26,269,1,14,4
9,26,269,1,15,4
9,26,269,1,16,0
9,26,269,1,17,0
9,26,269,1,18,0
9,26,269,1,19,4
9,26,269,1,20,4
9,26,269,1,21,4
9,26,269,1,22,4
9,26,269,1,23,4
9,27,270,1,0,4
9,27,270,1,1,4
9,27,270,1,2,4
9,27,270,1,3,4
9,27,270,1,4,0
9,27,270,1,5,0
9,27,270,1,6,0
9,27,270,1,7,0
9,27,270,1,8,0
9,27,270,1,9,0
9,27,270,1,10,4
9,27,270,1,11,4
9,27,270,1,12,4
9,27,270,1,13,4
9,27,270,1,14,4
9,27,270,1,15,4
9,27,270,1,16,0
9,27,270,1,17,0
9,27,270,1,18,0
9,27,270,1,19,4
9,27,270,1,20,4
9,27,270,1,21,4
9,27,270,1,22,4
9,27,270,1,23,4
9,28,271,0,0,4
9,28,271,0,1,4
9,28,271,0,2,4
9,28,271,0,3,4
9,28,271,0,4,0
9,28,271,0,5,0
9,28,271,0,6,0
9,28,271,0,7,0
9,28,271,0,8,0
9,28,271,0,9,0
9,28,271,0,10,4
9,28,271,0,11,4
9,28,271,0,12,4
9,28,271,0,13,4
9,28,271,0,14,4
9,28,271,0,15,4
9,28,271,0,16,0
9,28,271,0,17,0
9,28,271,0,18,0
9,28,271,0,19,4
9,28,271,0,20,4
9,28,271,0,21,4
9,28,271,0,22,4
9,28,271,0,23,4
9,29,272,0,0,4
9,29,272,0,1,4
9,29,272,0,2,4
9,29,272,0,3,4
9,29,272,0,4,0
9,29,272,0,5,0
9,29,272,0,6,0
9,29,272,0,7,0
9,29,272,0,8,0
9,29,272,0,9,0
9,29,272,0,10,4
9,29,272,0,11,4
9,29,272,0,12,4
9,29,272,0,13,4
9,29,272,0,14,4
9,29,272,0,15,4
9,29,272,0,16,0
9,29,272,0,17,0
9,29,272,0,18,0
9,29,272,0,19,4
9,29,272,0,20,4
9,29,272,0,21,4
9,29,272,0,22,4
9,29,272,0,23,4
9,30,273,1,0,4
9,30,273,1,1,4
9,30,273,1,2,4
9,30,273,1,3,4
9,30,273,1,4,0
9,30,273,1,5,0
9,30,273,1,6,0
9,30,273,1,7,0
9,30,273,1,8,0
9,30,273,1,9,0
9,30,273,1,10,4
9,30,273,1,11,4
9,30,273,1,12,4
9,30,273,1,13,4
9,30,273,1,14,4
9,30,273,1,15,4
9,30,273,1,16,0
9,30,273,1,17,0
9,30,273,1,18,0
9,30,273,1,19,4
9,30,273,1,20,4
9,30,273,1,21,4
9,30,273,1,22,4
9,30,273,1,23,4
10,1,274,1,0,0
10,1,274,1,1,0
10,1,274,1,2,0
10,1,274,1,3,0
10,1,274,1,4,0
10,1,274,1,5,0
10,1,274,1,6,0
10,1,274,1,7,0
10,1,274,1,8,0
10,1,274,1,9,0
10,1,274,1,10,0
10,1,274,1,11,0
10,1,274,1,12,0
10,1,274,1,13,0
10,1,274,1,14,0
10,1,274,1,15,0
10,1,274,1,16,0
10,1,274,1,17,0
10,1,274,1,18,0
10,1,274,1,19,0
10,1,274,1,20,0
10,1,274,1,21,0
10,1,274,1,22,0
10,1,274,1,23,0
10,2,275,1,0,0
10,2,275,1,1,0
10,2,275,1,2,0
10,2,275,1,3,0
10,2,275,1,4,0
10,2,275,1,5,0
10,2,275,1,6,0
10,2,275,1,7,0
10,2,275,1,8,0
10,2,275,1,9,0
10,2,275,1,10,0
10,2,275,1,11,0
10,2,275,1,12,0
10,2,275,1,13,0
10,2,275,1,14,0
10,2,275,1,15,0
10,2,275,1,16,0
10,2,275,1,17,0
10,2,275,1,18,0
10,2,275,1,19,0
10,2,275,1,20,0
10,2,275,1,21,0
10,2,275,1,22,0
10,2,275,1,23,0
10,3,276,1,0,0
10,3,276,1,1,0
10,3,276,1,2,0
10,3,276,1,3,0
10,3,276,1,4,0
10,3,276,1,5,0
10,3,276,1,6,0
10,3,276,1,7,0
10,3,276,1,8,0
10,3,276,1,9,0
10,3,276,1,10,0
10,3,276,1,11,0
10,3,276,1,12,0
10,3,276,1,13,0
10,3,276,1,14,0
10,3,276,1,15,0
10,3,276,1,16,0
10,3,276,1,17,0
10,3,276,1,18,0
10,3,276,1,19,0
10,3,276,1,20,0
10,3,276,1,21,0
10,3,276,1,22,0
10,3,276,1,23,0
10,4,277,1,0,0
10,4,277,1,1,0
10,4,277,1,2,0
10,4,277,1,3,0
10,4,277,1,4,0
10,4,277,1,5,0
10,4,277,1,6,0
10,4,277,1,7,0
10,4,277,1,8,0
10,4,277,1,9,0
10,4,277,1,10,0
10,4,277,1,11,0
10,4,277,1,12,0
10,4,277,1,13,0
10,4,277,1,14,0
10,4,277,1,15,0
10,4,277,1,16,0
10,4,277,1,17,0
10,4,277,1,18,0
10,4,277,1,19,0
10,4,277,1,20,0
10,4,277,1,21,0
10,4,277,1,22,0
10,4,277,1,23,0
10,5,278,0,0,0
10,5,278,0,1,0
10,5,278,0,2,0
10,5,278,0,3,0
10,5,278,0,4,0
10,5,278,0,5,0
10,5,278,0,6,0
10,5,278,0,7,0
10,5,278,0,8,0
10,5,278,0,9,0
10,5,278,0,10,0
10,5,278,0,11,0
10,5,278,0,12,0
10,5,278,0,13,0
10,5,278,0,14,0
10,5,278,0,15,0
10,5,278,0,16,0
10,5,278,0,17,0
10,5,278,0,18,0
10,5,278,0,19,0
10,5,278,0,20,0
10,5,278,0,21,0
10,5,278,0,22,0
10,5,278,0,23,0
10,6,279,0,0,0
10,6,279,0,1,0
10,6,279,0,2,0
10,6,279,0,3,0
10,6,279,0,4,0
10,6,279,0,5,0
10,6,279,0,6,0
10,6,279,0,7,0
10,6,279,0,8,0
10,6,279,0,9,0
10,6,279,0,10,0
10,6,279,0,11,0
10,6,279,0,12,0
10,6,279,0,13,0
10,6,279,0,14,0
10,6,279,0,15,0
10,6,279,0,16,0
10,6,279,0,17,0
10,6,279,0,18,0
10,6,279,0,19,0
10,6,279,0,20,0
10,6,279,0,21,0
10,6,279,0,22,0
10,6,279,0,23,0
10,7,280,1,0,0
10,7,280,1,1,0
10,7,280,1,2,0
10,7,280,1,3,0
10,7,280,1,4,0
10,7,280,1,5,0
10,7,280,1,6,0
10,7,280,1,7,0
10,7,280,1,8,0
10,7,280,1,9,0
10,7,280,1,10,0
10,7,280,1,11,0
10,7,280,1,12,0
10,7,280,1,13,0
10,7,280,1,14,0
10,7,280,1,15,0
10,7,280,1,16,0
10,7,280,1,17,0
10,7,280,1,18,0
10,7,280,1,19,0
10,7,280,1,20,0
10,7,280,1,21,0
10,7,280,1,22,0
10,7,280,1,23,0
10,8,281,1,0,0
10,8,281,1,1,0
10,8,281,1,2,0
10,8,281,1,3,0
10,8,281,1,4,0
10,8,281,1,5,0
10,8,281,1,6,0
10,8,281,1,7,0
10,8,281,1,8,0
10,8,281,1,9,0
10,8,281,1,10,0
10,8,281,1,11,0
10,8,281,1,12,0
10,8,281,1,13,0
10,8,281,1,14,0
10,8,281,1,15,0
10,8,281,1,16,0
10,8,281,1,17,0
10,8,281,1,18,0
10,8,281,1,19,0
10,8,281,1,20,0
10,8,281,1,21,0
10,8,281,1,22,0
10,8,281,1,23,0
10,9,282,1,0,0
10,9,282,1,1,0
10,9,282,1,2,0
10,9,282,1,3,0
10,9,282,1,4,0
10,9,282,1,5,0
10,9,282,1,6,0
10,9,282,1,7,0
10,9,282,1,8,0
10,9,282,1,9,0
10,9,282,1,10,0
10,9,282,1,11,0
10,9,282,1,12,0
10,9,282,1,13,0
10,9,282,1,14,0
10,9,282,1,15,0
10,9,282,1,16,0
10,9,282,1,17,0
10,9,282,1,18,0
10,9,282,1,19,0
10,9,282,1,20,0
10,9,282,1,21,0
10,9,282,1,22,0
10,9,282,1,23,0
10,10,283,1,0,0
10,10,283,1,1,0
10,10,283,1,2,0
10,10,283,1,3,0
10,10,283,1,4,0
10,10,283,1,5,0
10,10,283,1,6,0
10,10,283,1,7,0
10,10,283,1,8,0
10,10,283,1,9,0
10,10,283,1,10,0
10,10,283,1,11,0
10,10,283,1,12,0
10,10,283,1,13,0
10,10,283,1,14,0
10,10,283,1,15,0
10,10,283,1,16,0
10,10,283,1,17,0
10,10,283,1,18,0
10,10,283,1,19,0
10,10,283,1,20,0
10,10,283,1,21,0
10,10,283,1,22,0
10,10,283,1,23,0
10,11,284,1,0,0
10,11,284,1,1,0
10,11,284,1,2,0
10,11,284,1,3,0
10,11,284,1,4,0
10,11,284,1,5,0
10,11,284,1,6,0
10,11,284,1,7,0
10,11,284,1,8,0
10,11,284,1,9,0
10,11,284,1,10,0
10,11,284,1,11,0
10,11,284,1,12,0
10,11,284,1,13,0
10,11,284,1,14,0
10,11,284,1,15,0
10,11,284,1,16,0
10,11,284,1,17,0
10,11,284,1,18,0
10,11,284,1,19,0
10,11,284,1,20,0
10,11,284,1,21,0
10,11,284,1,22,0
10,11,284,1,23,0
10,12,285,0,0,0
10,12,285,0,1,0
10,12,285,0,2,0
10,12,285,0,3,0
10,12,285,0,4,0
10,12,285,0,5,0
10,12,285,0,6,0
10,12,285,0,7,0
10,12,285,0,8,0
10,12,285,0,9,0
10,12,285,0,10,0
10,12,285,0,11,0
10,12,285,0,12,0
10,12,285,0,13,0
10,12,285,0,14,0
10,12,285,0,15,0
10,12,285,0,16,0
10,12,285,0,17,0
10,12,285,0,18,0
10,12,285,0,19,0
10,12,285,0,20,0
10,12,285,0,21,0
10,12,285,0,22,0
10,12,285,0,23,0
10,13,286,0,0,0
10,13,286,0,1,0
10,13,286,0,2,0
10,13,286,0,3,0
10,13,286,0,4,0
10,13,286,0,5,0
10,13,286,0,6,0
10,13,286,0,7,0
10,13,286,0,8,0
10,13,286,0,9,0
10,13,286,0,10,0
10,13,286,0,11,0
10,13,286,0,12,0
10,13,286,0,13,0
10,13,286,0,14,0
10,13,286,0,15,0
10,13,286,0,16,0
10,13,286,0,17,0
10,13,286,0,18,0
10,13,286,0,19,0
10,13,286,0,20,0
10,13,286,0,21,0
10,13,286,0,22,0
10,13,286,0,23,0
10,14,287,1,0,0
10,14,287,1,1,0
10,14,287,1,2,0
10,14,287,1,3,0
10,14,287,1,4,0
10,14,287,1,5,0
10,14,287,1,6,0
10,14,287,1,7,0
10,14,287,1,8,0
10,14,287,1,9,0
10,14,287,1,10,0
10,14,287,1,11,0
10,14,287,1,12,0
10,14,287,1,13,0
10,14,287,1,14,0
10,14,287,1,15,0
10,14,287,1,16,0
10,14,287,1,17,0
10,14,287,1,18,0
10,14,287,1,19,0
10,14,287,1,20,0
10,14,287,1,21,0
10,14,287,1,22,0
10,14,287,1,23,0
10,15,288,1,0,0
10,15,288,1,1,0
10,15,288,1,2,0
10,15,288,1,3,0
10,15,288,1,4,0
10,15,288,1,5,0
10,15,288,1,6,0
10,15,288,1,7,0
10,15,288,1,8,0
10,15,288,1,9,0
10,15,288,1,10,0
10,15,288,1,11,0
10,15,288,1,12,0
10,15,288,1,13,0
10,15,288,1,14,0
10,15,288,1,15,0
10,15,288,1,16,0
10,15,288,1,17,0
10,15,288,1,18,0
10,15,288,1,19,0
10,15,288,1,20,0
10,15,288,1,21,0
10,15,288,1,22,0
10,15,288,1,23,0
10,16,289,1,0,0
10,16,289,1,1,0
10,16,289,1,2,0
10,16,289,1,3,0
10,16,289,1,4,0
10,16,289,1,5,0
10,16,289,1,6,0
10,16,289,1,7,0
10,16,289,1,8,0
10,16,289,1,9,0
10,16,289,1,10,0
10,16,289,1,11,0
10,16,289,1,12,0
10,16,289,1,13,0
10,16,289,1,14,0
10,16,289,1,15,0
10,16,289,1,16,0
10,16,289,1,17,0
10,16,289,1,18,0
10,16,289,1,19,0
10,16,289,1,20,0
10,16,289,1,21,0
10,16,289,1,22,0
10,16,289,1,23,0
10,17,290,1,0,0
10,17,290,1,1,0
10,17,290,1,2,0
10,17,290,1,3,0
10,17,290,1,4,0
10,17,290,1,5,0
10,17,290,1,6,0
10,17,290,1,7,0
10,17,290,1,8,0
10,17,290,1,9,0
10,17,290,1,10,0
10,17,290,1,11,0
10,17,290,1,12,0
10,17,290,1,13,0
10,17,290,1,14,0
10,17,290,1,15,0
10,17,290,1,16,0
10,17,290,1,17,0
10,17,290,1,18,0
10,17,290,1,19,0
10,17,290,1,20,0
10,17,290,1,21,0
10,17,290,1,22,0
10,17,290,1,23,0
10,18,291,1,0,0
10,18,291,1,1,0
10,18,291,1,2,0
10,18,291,1,3,0
10,18,291,1,4,0
10,18,291,1,5,0
10,18,291,1,6,0
10,18,291,1,7,0
10,18,291,1,8,0
10,18,291,1,9,0
10,18,291,1,10,0
10,18,291,1,11,0
10,18,291,1,12,0
10,18,291,1,13,0
10,18,291,1,14,0
10,18,291,1,15,0
10,18,291,1,16,0
10,18,291,1,17,0
10,18,291,1,18,0
10,18,291,1,19,0
