# Renewables.ninja Solar PV (Point API) - 22.779, 84.404 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Asia/Kolkata, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Asia/Kolkata"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""22.7789"""," ""lon"": ""84.4044"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""19"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
12/01/2019 17:00,12/01/2019 22:30,0,0,0,12.684,,,,,,,,,,,,,
12/01/2019 18:00,12/01/2019 23:30,0,0,0,11.963,,,,,,,,,,,,,
12/01/2019 19:00,13/01/2019 00:30,0,0,0,11.184,,,,,,,,,,,,,
12/01/2019 20:00,13/01/2019 01:30,0,0,0,10.44,,,,,,,,,,,,,
12/01/2019 21:00,13/01/2019 02:30,0,0,0,9.889,,,,,,,,,,,,,
12/01/2019 22:00,13/01/2019 03:30,0,0,0,9.62,,,,,,,,,,,,,
12/01/2019 23:00,13/01/2019 04:30,0,0,0,9.594,,,,,,,,,,,,,
13/01/2019 00:00,13/01/2019 05:30,0,0,0,9.781,,,,,,,,,,,,,
13/01/2019 01:00,13/01/2019 06:30,0.055,0.032,0.042,10.773,,,,,,,,,,,,,
13/01/2019 02:00,13/01/2019 07:30,0.252,0.174,0.117,14.556,,,,,,,,,,,,,
13/01/2019 03:00,13/01/2019 08:30,0.444,0.383,0.14,17.445,,,,,,,,,,,,,
13/01/2019 04:00,13/01/2019 09:30,0.572,0.555,0.147,21.348,,,,,,,,,,,,,
13/01/2019 05:00,13/01/2019 10:30,0.643,0.661,0.15,23.231,,,,,,,,,,,,,
13/01/2019 06:00,13/01/2019 11:30,0.655,0.68,0.155,24.181,,,,,,,,,,,,,
13/01/2019 07:00,13/01/2019 12:30,0.612,0.613,0.159,24.66,,,,,,,,,,,,,
13/01/2019 08:00,13/01/2019 13:30,0.509,0.464,0.165,24.64,,,,,,,,,,,,,
13/01/2019 09:00,13/01/2019 14:30,0.321,0.217,0.17,24.057,,,,,,,,,,,,,
13/01/2019 10:00,13/01/2019 15:30,0.14,0.062,0.112,22.436,,,,,,,,,,,,,
13/01/2019 11:00,13/01/2019 16:30,0.013,0.006,0.02,19.712,,,,,,,,,,,,,
13/01/2019 12:00,13/01/2019 17:30,0,0,0,17.843,,,,,,,,,,,,,
13/01/2019 13:00,13/01/2019 18:30,0,0,0,16.707,,,,,,,,,,,,,
13/01/2019 14:00,13/01/2019 19:30,0,0,0,15.833,,,,,,,,,,,,,
13/01/2019 15:00,13/01/2019 20:30,0,0,0,14.984,,,,,,,,,,,,,
13/01/2019 16:00,13/01/2019 21:30,0,0,0,14.13,,,,,,,,,,,,,
13/01/2019 17:00,13/01/2019 22:30,0,0,0,13.424,,,,,,,,,,,,,
13/01/2019 18:00,13/01/2019 23:30,0,0,0,12.82,,,,,,,,,,,,,
13/01/2019 19:00,14/01/2019 00:30,0,0,0,12.304,,,,,,,,,,,,,
13/01/2019 20:00,14/01/2019 01:30,0,0,0,11.912,,,,,,,,,,,,,
13/01/2019 21:00,14/01/2019 02:30,0,0,0,11.661,,,,,,,,,,,,,
13/01/2019 22:00,14/01/2019 03:30,0,0,0,11.5,,,,,,,,,,,,,
13/01/2019 23:00,14/01/2019 04:30,0,0,0,11.341,,,,,,,,,,,,,
14/01/2019 00:00,14/01/2019 05:30,0,0,0,11.17,,,,,,,,,,,,,
14/01/2019 01:00,14/01/2019 06:30,0.031,0.01,0.037,11.988,,,,,,,,,,,,,
14/01/2019 02:00,14/01/2019 07:30,0.165,0.06,0.136,15.179,,,,,,,,,,,,,
14/01/2019 03:00,14/01/2019 08:30,0.33,0.178,0.207,17.575,,,,,,,,,,,,,
14/01/2019 04:00,14/01/2019 09:30,0.459,0.313,0.238,20.852,,,,,,,,,,,,,
14/01/2019 05:00,14/01/2019 10:30,0.535,0.407,0.249,22.582,,,,,,,,,,,,,
14/01/2019 06:00,14/01/2019 11:30,0.546,0.418,0.257,23.426,,,,,,,,,,,,,
14/01/2019 07:00,14/01/2019 12:30,0.509,0.372,0.254,23.754,,,,,,,,,,,,,
14/01/2019 08:00,14/01/2019 13:30,0.414,0.26,0.24,23.62,,,,,,,,,,,,,
14/01/2019 09:00,14/01/2019 14:30,0.256,0.109,0.198,22.994,,,,,,,,,,,,,
14/01/2019 10:00,14/01/2019 15:30,0.106,0.028,0.108,21.276,,,,,,,,,,,,,
14/01/2019 11:00,14/01/2019 16:30,0.01,0.004,0.019,18.046,,,,,,,,,,,,,
14/01/2019 12:00,14/01/2019 17:30,0,0,0,16.011,,,,,,,,,,,,,
14/01/2019 13:00,14/01/2019 18:30,0,0,0,14.785,,,,,,,,,,,,,
14/01/2019 14:00,14/01/2019 19:30,0,0,0,13.669,,,,,,,,,,,,,
14/01/2019 15:00,14/01/2019 20:30,0,0,0,12.73,,,,,,,,,,,,,
14/01/2019 16:00,14/01/2019 21:30,0,0,0,11.95,,,,,,,,,,,,,
14/01/2019 17:00,14/01/2019 22:30,0,0,0,11.298,,,,,,,,,,,,,
14/01/2019 18:00,14/01/2019 23:30,0,0,0,10.788,,,,,,,,,,,,,
14/01/2019 19:00,15/01/2019 00:30,0,0,0,10.363,,,,,,,,,,,,,
14/01/2019 20:00,15/01/2019 01:30,0,0,0,9.945,,,,,,,,,,,,,
14/01/2019 21:00,15/01/2019 02:30,0,0,0,9.413,,,,,,,,,,,,,
14/01/2019 22:00,15/01/2019 03:30,0,0,0,8.751,,,,,,,,,,,,,
14/01/2019 23:00,15/01/2019 04:30,0,0,0,8.143,,,,,,,,,,,,,
15/01/2019 00:00,15/01/2019 05:30,0,0,0,7.668,,,,,,,,,,,,,
15/01/2019 01:00,15/01/2019 06:30,0.097,0.081,0.038,8.836,,,,,,,,,,,,,
15/01/2019 02:00,15/01/2019 07:30,0.342,0.317,0.074,13.076,,,,,,,,,,,,,
15/01/2019 03:00,15/01/2019 08:30,0.538,0.561,0.078,16.516,,,,,,,,,,,,,
15/01/2019 04:00,15/01/2019 09:30,0.665,0.746,0.08,19.548,,,,,,,,,,,,,
15/01/2019 05:00,15/01/2019 10:30,0.735,0.857,0.082,21.139,,,,,,,,,,,,,
15/01/2019 06:00,15/01/2019 11:30,0.754,0.894,0.082,22.287,,,,,,,,,,,,,
15/01/2019 07:00,15/01/2019 12:30,0.716,0.839,0.081,22.958,,,,,,,,,,,,,
15/01/2019 08:00,15/01/2019 13:30,0.625,0.706,0.079,23.075,,,,,,,,,,,,,
15/01/2019 09:00,15/01/2019 14:30,0.484,0.516,0.073,22.605,,,,,,,,,,,,,
15/01/2019 10:00,15/01/2019 15:30,0.272,0.258,0.066,21.142,,,,,,,,,,,,,
15/01/2019 11:00,15/01/2019 16:30,0.04,0.037,0.023,17.693,,,,,,,,,,,,,
15/01/2019 12:00,15/01/2019 17:30,0,0,0,15.876,,,,,,,,,,,,,
15/01/2019 13:00,15/01/2019 18:30,0,0,0,14.227,,,,,,,,,,,,,
15/01/2019 14:00,15/01/2019 19:30,0,0,0,12.957,,,,,,,,,,,,,
15/01/2019 15:00,15/01/2019 20:30,0,0,0,11.485,,,,,,,,,,,,,
15/01/2019 16:00,15/01/2019 21:30,0,0,0,10.009,,,,,,,,,,,,,
15/01/2019 17:00,15/01/2019 22:30,0,0,0,8.929,,,,,,,,,,,,,
15/01/2019 18:00,15/01/2019 23:30,0,0,0,8.249,,,,,,,,,,,,,
15/01/2019 19:00,16/01/2019 00:30,0,0,0,7.707,,,,,,,,,,,,,
15/01/2019 20:00,16/01/2019 01:30,0,0,0,7.223,,,,,,,,,,,,,
15/01/2019 21:00,16/01/2019 02:30,0,0,0,6.762,,,,,,,,,,,,,
15/01/2019 22:00,16/01/2019 03:30,0,0,0,6.421,,,,,,,,,,,,,
15/01/2019 23:00,16/01/2019 04:30,0,0,0,6.24,,,,,,,,,,,,,
16/01/2019 00:00,16/01/2019 05:30,0,0,0,6.032,,,,,,,,,,,,,
16/01/2019 01:00,16/01/2019 06:30,0.132,0.123,0.031,7.482,,,,,,,,,,,,,
16/01/2019 02:00,16/01/2019 07:30,0.383,0.379,0.057,12.05,,,,,,,,,,,,,
16/01/2019 03:00,16/01/2019 08:30,0.57,0.616,0.062,15.66,,,,,,,,,,,,,
16/01/2019 04:00,16/01/2019 09:30,0.69,0.794,0.067,19.281,,,,,,,,,,,,,
16/01/2019 05:00,16/01/2019 10:30,0.756,0.901,0.07,21.003,,,,,,,,,,,,,
16/01/2019 06:00,16/01/2019 11:30,0.767,0.925,0.073,22.268,,,,,,,,,,,,,
16/01/2019 07:00,16/01/2019 12:30,0.729,0.87,0.072,23.121,,,,,,,,,,,,,
16/01/2019 08:00,16/01/2019 13:30,0.639,0.737,0.07,23.426,,,,,,,,,,,,,
16/01/2019 09:00,16/01/2019 14:30,0.492,0.534,0.066,23.107,,,,,,,,,,,,,
16/01/2019 10:00,16/01/2019 15:30,0.284,0.279,0.059,21.784,,,,,,,,,,,,,
16/01/2019 11:00,16/01/2019 16:30,0.051,0.051,0.021,18.059,,,,,,,,,,,,,
16/01/2019 12:00,16/01/2019 17:30,0,0,0,15.965,,,,,,,,,,,,,
16/01/2019 13:00,16/01/2019 18:30,0,0,0,14.887,,,,,,,,,,,,,
16/01/2019 14:00,16/01/2019 19:30,0,0,0,13.892,,,,,,,,,,,,,
16/01/2019 15:00,16/01/2019 20:30,0,0,0,13.314,,,,,,,,,,,,,
16/01/2019 16:00,16/01/2019 21:30,0,0,0,13.025,,,,,,,,,,,,,
16/01/2019 17:00,16/01/2019 22:30,0,0,0,12.439,,,,,,,,,,,,,
16/01/2019 18:00,16/01/2019 23:30,0,0,0,11.348,,,,,,,,,,,,,
16/01/2019 19:00,17/01/2019 00:30,0,0,0,10.273,,,,,,,,,,,,,
16/01/2019 20:00,17/01/2019 01:30,0,0,0,9.312,,,,,,,,,,,,,
16/01/2019 21:00,17/01/2019 02:30,0,0,0,8.633,,,,,,,,,,,,,
16/01/2019 22:00,17/01/2019 03:30,0,0,0,8.191,,,,,,,,,,,,,
16/01/2019 23:00,17/01/2019 04:30,0,0,0,7.902,,,,,,,,,,,,,
17/01/2019 00:00,17/01/2019 05:30,0,0,0,7.81,,,,,,,,,,,,,
17/01/2019 01:00,17/01/2019 06:30,0.126,0.116,0.033,8.968,,,,,,,,,,,,,
17/01/2019 02:00,17/01/2019 07:30,0.374,0.368,0.06,13.269,,,,,,,,,,,,,
17/01/2019 03:00,17/01/2019 08:30,0.566,0.612,0.064,16.351,,,,,,,,,,,,,
17/01/2019 04:00,17/01/2019 09:30,0.683,0.79,0.069,20.728,,,,,,,,,,,,,
17/01/2019 05:00,17/01/2019 10:30,0.747,0.897,0.072,22.864,,,,,,,,,,,,,
17/01/2019 06:00,17/01/2019 11:30,0.76,0.923,0.074,24.008,,,,,,,,,,,,,
17/01/2019 07:00,17/01/2019 12:30,0.723,0.869,0.073,24.69,,,,,,,,,,,,,
17/01/2019 08:00,17/01/2019 13:30,0.635,0.737,0.071,24.848,,,,,,,,,,,,,
17/01/2019 09:00,17/01/2019 14:30,0.489,0.535,0.067,24.409,,,,,,,,,,,,,
17/01/2019 10:00,17/01/2019 15:30,0.284,0.281,0.059,22.97,,,,,,,,,,,,,
17/01/2019 11:00,17/01/2019 16:30,0.053,0.053,0.022,18.923,,,,,,,,,,,,,
17/01/2019 12:00,17/01/2019 17:30,0,0,0,16.847,,,,,,,,,,,,,
17/01/2019 13:00,17/01/2019 18:30,0,0,0,15.692,,,,,,,,,,,,,
17/01/2019 14:00,17/01/2019 19:30,0,0,0,14.51,,,,,,,,,,,,,
17/01/2019 15:00,17/01/2019 20:30,0,0,0,13.397,,,,,,,,,,,,,
17/01/2019 16:00,17/01/2019 21:30,0,0,0,12.454,,,,,,,,,,,,,
17/01/2019 17:00,17/01/2019 22:30,0,0,0,11.491,,,,,,,,,,,,,
17/01/2019 18:00,17/01/2019 23:30,0,0,0,10.518,,,,,,,,,,,,,
17/01/2019 19:00,18/01/2019 00:30,0,0,0,9.608,,,,,,,,,,,,,
17/01/2019 20:00,18/01/2019 01:30,0,0,0,8.978,,,,,,,,,,,,,
17/01/2019 21:00,18/01/2019 02:30,0,0,0,8.549,,,,,,,,,,,,,
17/01/2019 22:00,18/01/2019 03:30,0,0,0,8.201,,,,,,,,,,,,,
17/01/2019 23:00,18/01/2019 04:30,0,0,0,7.885,,,,,,,,,,,,,
18/01/2019 00:00,18/01/2019 05:30,0,0,0,7.707,,,,,,,,,,,,,
18/01/2019 01:00,18/01/2019 06:30,0.117,0.104,0.036,9.2,,,,,,,,,,,,,
18/01/2019 02:00,18/01/2019 07:30,0.356,0.34,0.069,14.171,,,,,,,,,,,,,
18/01/2019 03:00,18/01/2019 08:30,0.54,0.57,0.077,17.731,,,,,,,,,,,,,
18/01/2019 04:00,18/01/2019 09:30,0.66,0.746,0.082,21.429,,,,,,,,,,,,,
18/01/2019 05:00,18/01/2019 10:30,0.727,0.855,0.084,23.339,,,,,,,,,,,,,
18/01/2019 06:00,18/01/2019 11:30,0.746,0.895,0.082,24.516,,,,,,,,,,,,,
18/01/2019 07:00,18/01/2019 12:30,0.711,0.843,0.081,25.117,,,,,,,,,,,,,
18/01/2019 08:00,18/01/2019 13:30,0.622,0.711,0.079,25.188,,,,,,,,,,,,,
18/01/2019 09:00,18/01/2019 14:30,0.47,0.498,0.078,24.561,,,,,,,,,,,,,
18/01/2019 10:00,18/01/2019 15:30,0.264,0.246,0.071,22.765,,,,,,,,,,,,,
18/01/2019 11:00,18/01/2019 16:30,0.044,0.04,0.024,18.153,,,,,,,,,,,,,
18/01/2019 12:00,18/01/2019 17:30,0,0,0,15.786,,,,,,,,,,,,,
18/01/2019 13:00,18/01/2019 18:30,0,0,0,14.701,,,,,,,,,,,,,
18/01/2019 14:00,18/01/2019 19:30,0,0,0,13.725,,,,,,,,,,,,,
18/01/2019 15:00,18/01/2019 20:30,0,0,0,12.553,,,,,,,,,,,,,
18/01/2019 16:00,18/01/2019 21:30,0,0,0,11.272,,,,,,,,,,,,,
18/01/2019 17:00,18/01/2019 22:30,0,0,0,10.148,,,,,,,,,,,,,
18/01/2019 18:00,18/01/2019 23:30,0,0,0,9.446,,,,,,,,,,,,,
18/01/2019 19:00,19/01/2019 00:30,0,0,0,8.931,,,,,,,,,,,,,
18/01/2019 20:00,19/01/2019 01:30,0,0,0,8.482,,,,,,,,,,,,,
18/01/2019 21:00,19/01/2019 02:30,0,0,0,8.097,,,,,,,,,,,,,
18/01/2019 22:00,19/01/2019 03:30,0,0,0,7.722,,,,,,,,,,,,,
18/01/2019 23:00,19/01/2019 04:30,0,0,0,7.491,,,,,,,,,,,,,
19/01/2019 00:00,19/01/2019 05:30,0,0,0,7.475,,,,,,,,,,,,,
19/01/2019 01:00,19/01/2019 06:30,0.11,0.095,0.038,8.953,,,,,,,,,,,,,
19/01/2019 02:00,19/01/2019 07:30,0.352,0.331,0.072,13.611,,,,,,,,,,,,,
19/01/2019 03:00,19/01/2019 08:30,0.546,0.575,0.076,17.091,,,,,,,,,,,,,
19/01/2019 04:00,19/01/2019 09:30,0.665,0.753,0.08,21.163,,,,,,,,,,,,,
19/01/2019 05:00,19/01/2019 10:30,0.73,0.861,0.083,23.148,,,,,,,,,,,,,
19/01/2019 06:00,19/01/2019 11:30,0.749,0.9,0.082,24.453,,,,,,,,,,,,,
19/01/2019 07:00,19/01/2019 12:30,0.711,0.845,0.081,25.278,,,,,,,,,,,,,
19/01/2019 08:00,19/01/2019 13:30,0.621,0.71,0.08,25.539,,,,,,,,,,,,,
19/01/2019 09:00,19/01/2019 14:30,0.474,0.506,0.077,25.084,,,,,,,,,,,,,
19/01/2019 10:00,19/01/2019 15:30,0.267,0.251,0.07,23.451,,,,,,,,,,,,,
19/01/2019 11:00,19/01/2019 16:30,0.044,0.041,0.024,19.252,,,,,,,,,,,,,
19/01/2019 12:00,19/01/2019 17:30,0,0,0,16.942,,,,,,,,,,,,,
19/01/2019 13:00,19/01/2019 18:30,0,0,0,15.594,,,,,,,,,,,,,
19/01/2019 14:00,19/01/2019 19:30,0,0,0,14.451,,,,,,,,,,,,,
19/01/2019 15:00,19/01/2019 20:30,0,0,0,13.465,,,,,,,,,,,,,
19/01/2019 16:00,19/01/2019 21:30,0,0,0,12.388,,,,,,,,,,,,,
19/01/2019 17:00,19/01/2019 22:30,0,0,0,11.266,,,,,,,,,,,,,
19/01/2019 18:00,19/01/2019 23:30,0,0,0,10.421,,,,,,,,,,,,,
19/01/2019 19:00,20/01/2019 00:30,0,0,0,9.873,,,,,,,,,,,,,
19/01/2019 20:00,20/01/2019 01:30,0,0,0,9.478,,,,,,,,,,,,,
19/01/2019 21:00,20/01/2019 02:30,0,0,0,9.174,,,,,,,,,,,,,
19/01/2019 22:00,20/01/2019 03:30,0,0,0,8.915,,,,,,,,,,,,,
19/01/2019 23:00,20/01/2019 04:30,0,0,0,8.674,,,,,,,,,,,,,
20/01/2019 00:00,20/01/2019 05:30,0,0,0,8.457,,,,,,,,,,,,,
20/01/2019 01:00,20/01/2019 06:30,0.099,0.081,0.041,9.858,,,,,,,,,,,,,
20/01/2019 02:00,20/01/2019 07:30,0.336,0.307,0.08,14.86,,,,,,,,,,,,,
20/01/2019 03:00,20/01/2019 08:30,0.528,0.547,0.085,18.362,,,,,,,,,,,,,
20/01/2019 04:00,20/01/2019 09:30,0.651,0.732,0.087,22.253,,,,,,,,,,,,,
20/01/2019 05:00,20/01/2019 10:30,0.717,0.841,0.089,24.435,,,,,,,,,,,,,
20/01/2019 06:00,20/01/2019 11:30,0.743,0.896,0.085,25.813,,,,,,,,,,,,,
20/01/2019 07:00,20/01/2019 12:30,0.704,0.838,0.084,26.493,,,,,,,,,,,,,
20/01/2019 08:00,20/01/2019 13:30,0.615,0.703,0.083,26.535,,,,,,,,,,,,,
20/01/2019 09:00,20/01/2019 14:30,0.473,0.507,0.078,25.973,,,,,,,,,,,,,
20/01/2019 10:00,20/01/2019 15:30,0.269,0.256,0.069,24.307,,,,,,,,,,,,,
20/01/2019 11:00,20/01/2019 16:30,0.047,0.044,0.024,19.859,,,,,,,,,,,,,
20/01/2019 12:00,20/01/2019 17:30,0,0,0,17.319,,,,,,,,,,,,,
20/01/2019 13:00,20/01/2019 18:30,0,0,0,16.199,,,,,,,,,,,,,
20/01/2019 14:00,20/01/2019 19:30,0,0,0,14.979,,,,,,,,,,,,,
20/01/2019 15:00,20/01/2019 20:30,0,0,0,13.925,,,,,,,,,,,,,
20/01/2019 16:00,20/01/2019 21:30,0,0,0,13.367,,,,,,,,,,,,,
20/01/2019 17:00,20/01/2019 22:30,0,0,0,13.086,,,,,,,,,,,,,
20/01/2019 18:00,20/01/2019 23:30,0,0,0,13.099,,,,,,,,,,,,,
20/01/2019 19:00,21/01/2019 00:30,0,0,0,13.057,,,,,,,,,,,,,
20/01/2019 20:00,21/01/2019 01:30,0,0,0,12.715,,,,,,,,,,,,,
20/01/2019 21:00,21/01/2019 02:30,0,0,0,12.396,,,,,,,,,,,,,
20/01/2019 22:00,21/01/2019 03:30,0,0,0,12.061,,,,,,,,,,,,,
20/01/2019 23:00,21/01/2019 04:30,0,0,0,11.761,,,,,,,,,,,,,
21/01/2019 00:00,21/01/2019 05:30,0,0,0,11.471,,,,,,,,,,,,,
21/01/2019 01:00,21/01/2019 06:30,0.123,0.112,0.037,12.412,,,,,,,,,,,,,
21/01/2019 02:00,21/01/2019 07:30,0.363,0.356,0.066,16.769,,,,,,,,,,,,,
21/01/2019 03:00,21/01/2019 08:30,0.546,0.59,0.072,20.172,,,,,,,,,,,,,
21/01/2019 04:00,21/01/2019 09:30,0.662,0.767,0.077,24.129,,,,,,,,,,,,,
21/01/2019 05:00,21/01/2019 10:30,0.725,0.874,0.08,26.068,,,,,,,,,,,,,
21/01/2019 06:00,21/01/2019 11:30,0.744,0.912,0.079,27.171,,,,,,,,,,,,,
21/01/2019 07:00,21/01/2019 12:30,0.709,0.859,0.078,27.707,,,,,,,,,,,,,
21/01/2019 08:00,21/01/2019 13:30,0.623,0.728,0.075,27.689,,,,,,,,,,,,,
21/01/2019 09:00,21/01/2019 14:30,0.481,0.529,0.071,27.139,,,,,,,,,,,,,
21/01/2019 10:00,21/01/2019 15:30,0.279,0.277,0.063,25.914,,,,,,,,,,,,,
21/01/2019 11:00,21/01/2019 16:30,0.052,0.052,0.024,22.906,,,,,,,,,,,,,
21/01/2019 12:00,21/01/2019 17:30,0,0,0,20.696,,,,,,,,,,,,,
21/01/2019 13:00,21/01/2019 18:30,0,0,0,19.133,,,,,,,,,,,,,
21/01/2019 14:00,21/01/2019 19:30,0,0,0,17.402,,,,,,,,,,,,,
21/01/2019 15:00,21/01/2019 20:30,0,0,0,16.386,,,,,,,,,,,,,
21/01/2019 16:00,21/01/2019 21:30,0,0,0,15.808,,,,,,,,,,,,,
21/01/2019 17:00,21/01/2019 22:30,0,0,0,15.682,,,,,,,,,,,,,
21/01/2019 18:00,21/01/2019 23:30,0,0,0,15.138,,,,,,,,,,,,,
21/01/2019 19:00,22/01/2019 00:30,0,0,0,14.406,,,,,,,,,,,,,
21/01/2019 20:00,22/01/2019 01:30,0,0,0,13.571,,,,,,,,,,,,,
21/01/2019 21:00,22/01/2019 02:30,0,0,0,13.241,,,,,,,,,,,,,
21/01/2019 22:00,22/01/2019 03:30,0,0,0,13.01,,,,,,,,,,,,,
21/01/2019 23:00,22/01/2019 04:30,0,0,0,12.721,,,,,,,,,,,,,
22/01/2019 00:00,22/01/2019 05:30,0,0,0,12.141,,,,,,,,,,,,,
22/01/2019 01:00,22/01/2019 06:30,0.12,0.106,0.039,12.49,,,,,,,,,,,,,
22/01/2019 02:00,22/01/2019 07:30,0.359,0.346,0.07,15.906,,,,,,,,,,,,,
22/01/2019 03:00,22/01/2019 08:30,0.545,0.581,0.077,19.319,,,,,,,,,,,,,
22/01/2019 04:00,22/01/2019 09:30,0.663,0.758,0.081,22.972,,,,,,,,,,,,,
22/01/2019 05:00,22/01/2019 10:30,0.726,0.863,0.085,24.913,,,,,,,,,,,,,
22/01/2019 06:00,22/01/2019 11:30,0.741,0.893,0.086,26.003,,,,,,,,,,,,,
22/01/2019 07:00,22/01/2019 12:30,0.701,0.829,0.088,26.482,,,,,,,,,,,,,
22/01/2019 08:00,22/01/2019 13:30,0.608,0.687,0.088,26.419,,,,,,,,,,,,,
22/01/2019 09:00,22/01/2019 14:30,0.459,0.478,0.087,25.8,,,,,,,,,,,,,
22/01/2019 10:00,22/01/2019 15:30,0.25,0.223,0.08,24.256,,,,,,,,,,,,,
22/01/2019 11:00,22/01/2019 16:30,0.039,0.032,0.026,20.178,,,,,,,,,,,,,
22/01/2019 12:00,22/01/2019 17:30,0,0,0,18.307,,,,,,,,,,,,,
22/01/2019 13:00,22/01/2019 18:30,0,0,0,17.87,,,,,,,,,,,,,
22/01/2019 14:00,22/01/2019 19:30,0,0,0,17.465,,,,,,,,,,,,,
22/01/2019 15:00,22/01/2019 20:30,0,0,0,16.84,,,,,,,,,,,,,
22/01/2019 16:00,22/01/2019 21:30,0,0,0,15.93,,,,,,,,,,,,,
22/01/2019 17:00,22/01/2019 22:30,0,0,0,15.199,,,,,,,,,,,,,
22/01/2019 18:00,22/01/2019 23:30,0,0,0,14.402,,,,,,,,,,,,,
22/01/2019 19:00,23/01/2019 00:30,0,0,0,13.729,,,,,,,,,,,,,
22/01/2019 20:00,23/01/2019 01:30,0,0,0,13.194,,,,,,,,,,,,,
22/01/2019 21:00,23/01/2019 02:30,0,0,0,12.78,,,,,,,,,,,,,
22/01/2019 22:00,23/01/2019 03:30,0,0,0,12.699,,,,,,,,,,,,,
22/01/2019 23:00,23/01/2019 04:30,0,0,0,12.687,,,,,,,,,,,,,
23/01/2019 00:00,23/01/2019 05:30,0,0,0,12.508,,,,,,,,,,,,,
23/01/2019 01:00,23/01/2019 06:30,0.089,0.067,0.046,13.121,,,,,,,,,,,,,
23/01/2019 02:00,23/01/2019 07:30,0.312,0.266,0.096,16.241,,,,,,,,,,,,,
23/01/2019 03:00,23/01/2019 08:30,0.499,0.492,0.107,19.885,,,,,,,,,,,,,
23/01/2019 04:00,23/01/2019 09:30,0.62,0.669,0.111,23.721,,,,,,,,,,,,,
23/01/2019 05:00,23/01/2019 10:30,0.686,0.775,0.114,25.627,,,,,,,,,,,,,
23/01/2019 06:00,23/01/2019 11:30,0.702,0.804,0.115,26.606,,,,,,,,,,,,,
23/01/2019 07:00,23/01/2019 12:30,0.664,0.747,0.116,27.028,,,,,,,,,,,,,
23/01/2019 08:00,23/01/2019 13:30,0.573,0.611,0.116,26.943,,,,,,,,,,,,,
23/01/2019 09:00,23/01/2019 14:30,0.423,0.406,0.114,26.272,,,,,,,,,,,,,
23/01/2019 10:00,23/01/2019 15:30,0.221,0.171,0.098,24.681,,,,,,,,,,,,,
23/01/2019 11:00,23/01/2019 16:30,0.031,0.022,0.028,20.405,,,,,,,,,,,,,
23/01/2019 12:00,23/01/2019 17:30,0,0,0,18.067,,,,,,,,,,,,,
23/01/2019 13:00,23/01/2019 18:30,0,0,0,17.254,,,,,,,,,,,,,
23/01/2019 14:00,23/01/2019 19:30,0,0,0,16.651,,,,,,,,,,,,,
23/01/2019 15:00,23/01/2019 20:30,0,0,0,16.244,,,,,,,,,,,,,
23/01/2019 16:00,23/01/2019 21:30,0,0,0,16.056,,,,,,,,,,,,,
23/01/2019 17:00,23/01/2019 22:30,0,0,0,15.84,,,,,,,,,,,,,
23/01/2019 18:00,23/01/2019 23:30,0,0,0,15.393,,,,,,,,,,,,,
23/01/2019 19:00,24/01/2019 00:30,0,0,0,15.235,,,,,,,,,,,,,
23/01/2019 20:00,24/01/2019 01:30,0,0,0,14.984,,,,,,,,,,,,,
23/01/2019 21:00,24/01/2019 02:30,0,0,0,14.642,,,,,,,,,,,,,
23/01/2019 22:00,24/01/2019 03:30,0,0,0,14.307,,,,,,,,,,,,,
23/01/2019 23:00,24/01/2019 04:30,0,0,0,14.072,,,,,,,,,,,,,
24/01/2019 00:00,24/01/2019 05:30,0,0,0,13.811,,,,,,,,,,,,,
24/01/2019 01:00,24/01/2019 06:30,0.07,0.044,0.048,14.273,,,,,,,,,,,,,
24/01/2019 02:00,24/01/2019 07:30,0.275,0.206,0.115,17.085,,,,,,,,,,,,,
24/01/2019 03:00,24/01/2019 08:30,0.466,0.429,0.129,20.436,,,,,,,,,,,,,
24/01/2019 04:00,24/01/2019 09:30,0.597,0.616,0.131,23.551,,,,,,,,,,,,,
24/01/2019 05:00,24/01/2019 10:30,0.671,0.733,0.13,25.148,,,,,,,,,,,,,
24/01/2019 06:00,24/01/2019 11:30,0.692,0.774,0.127,26.108,,,,,,,,,,,,,
24/01/2019 07:00,24/01/2019 12:30,0.659,0.728,0.125,26.547,,,,,,,,,,,,,
24/01/2019 08:00,24/01/2019 13:30,0.57,0.597,0.123,26.454,,,,,,,,,,,,,
24/01/2019 09:00,24/01/2019 14:30,0.421,0.397,0.119,25.824,,,,,,,,,,,,,
